mlbam_id,player,season,level,sport_id,group,pre_debut_truncated,verdict,detail,pa,g,woba,native_rate,raa_mlb,wsb,rep,pos_adj,age_years,base_war,age_credit_war,adj_war
676475,Alec Burleson,2021,AA,12,hitting,,scored,282 PA,282.0,63.0,0.35,0.152,-4.9,0.3,9.6,-1.6,2.5,0.335,1.521,1.856
676475,Alec Burleson,2021,A+,13,hitting,,scored,49 PA,49.0,11.0,0.4,0.2,-0.2,0.1,1.7,-0.3,1.0,0.126,0.1,0.226
676475,Alec Burleson,2022,AAA,11,hitting,yes,scored,470 PA,470.0,109.0,0.385,0.178,11.6,0.6,16.1,-2.8,3.0,2.55,1.879,4.429
677008,Heston Kjerstad,2022,A+,13,hitting,,scored,186 PA,186.0,43.0,0.297,0.111,-9.3,0.1,6.4,-1.1,0.2,-0.39,0.076,-0.313
677008,Heston Kjerstad,2022,A,14,hitting,,scored,98 PA,98.0,22.0,0.509,0.292,2.8,0.0,3.3,-0.6,-0.8,0.558,-0.118,0.44
677008,Heston Kjerstad,2023,AAA,11,hitting,yes,scored,337 PA,337.0,76.0,0.372,0.163,1.9,-0.0,11.5,-2.0,3.0,1.139,1.428,2.567
677008,Heston Kjerstad,2023,AA,12,hitting,yes,scored,206 PA,206.0,46.0,0.407,0.199,2.8,-0.4,7.0,-1.2,0.7,0.824,0.305,1.129
677587,Brayan Rocchio,2018,ROK,16,hitting,,scored,158 PA,158.0,35.0,0.364,0.177,-8.9,-0.2,5.4,1.1,2.9,-0.263,0.48,0.0
677587,Brayan Rocchio,2019,SS-A,15,hitting,,scored,295 PA,295.0,69.0,0.299,0.118,-23.2,-0.2,10.1,2.1,3.0,-1.116,0.958,-0.159
677587,Brayan Rocchio,2021,AA,12,hitting,,scored,203 PA,203.0,44.0,0.371,0.169,-1.2,-0.2,6.9,1.4,3.0,0.694,1.313,2.007
677587,Brayan Rocchio,2021,A+,13,hitting,,scored,288 PA,288.0,64.0,0.333,0.144,-10.7,0.2,9.8,2.0,3.0,0.127,1.711,1.838
677587,Brayan Rocchio,2022,AAA,11,hitting,,scored,152 PA,152.0,33.0,0.299,0.107,-4.7,-0.6,5.2,1.0,3.0,0.087,0.608,0.695
677587,Brayan Rocchio,2022,AA,12,hitting,,scored,432 PA,432.0,99.0,0.34,0.142,-7.6,-0.0,14.8,3.1,3.0,1.013,2.924,3.937
677587,Brayan Rocchio,2023,AAA,11,hitting,yes,scored,164 PA,164.0,36.0,0.381,0.171,1.9,1.6,5.6,1.1,3.0,1.013,0.695,1.708
677594,Julio Rodríguez,2019,A+,13,hitting,,scored,72 PA,72.0,17.0,0.526,0.298,3.4,0.0,2.5,0.8,3.0,0.665,0.361,1.026
677594,Julio Rodríguez,2019,A,14,hitting,,scored,295 PA,295.0,67.0,0.363,0.168,-12.8,-0.5,10.1,3.1,3.0,-0.016,1.176,0.0
677594,Julio Rodríguez,2021,AA,12,hitting,,scored,206 PA,206.0,46.0,0.435,0.223,6.2,1.1,7.0,2.1,3.0,1.647,1.332,2.979
677594,Julio Rodríguez,2021,A+,13,hitting,,scored,134 PA,134.0,28.0,0.421,0.218,0.7,0.3,4.6,1.3,3.0,0.691,0.796,1.487
677595,Ronny Mauricio,2018,ROK,16,hitting,,scored,247 PA,247.0,57.0,0.304,0.127,-18.2,-0.7,8.4,0.3,3.0,-1.015,0.783,-0.232
677595,Ronny Mauricio,2019,A,14,hitting,,scored,504 PA,504.0,116.0,0.29,0.107,-37.0,-1.4,17.2,0.6,3.0,-2.065,2.009,-0.056
677595,Ronny Mauricio,2021,AA,12,hitting,,insufficient_sample,33 PA (need 40),33.0,8.0,,,,,,,,0.0,0.0,0.0
677595,Ronny Mauricio,2021,A+,13,hitting,,scored,420 PA,420.0,100.0,0.316,0.13,-19.2,-0.6,14.3,0.5,3.0,-0.499,2.495,0.0
677595,Ronny Mauricio,2022,AA,12,hitting,,scored,541 PA,541.0,123.0,0.325,0.13,-13.9,-0.3,18.5,0.6,3.0,0.488,3.661,4.149
677595,Ronny Mauricio,2023,AAA,11,hitting,yes,scored,532 PA,532.0,116.0,0.362,0.155,-0.4,1.5,18.2,0.6,3.0,1.984,2.254,4.239
677649,Ezequiel Duran,2018,ROK,16,hitting,,scored,235 PA,235.0,53.0,0.248,0.081,-21.0,0.5,8.0,2.5,1.2,-1.004,0.305,-0.699
677649,Ezequiel Duran,2019,SS-A,15,hitting,,scored,277 PA,277.0,66.0,0.348,0.159,-17.2,0.2,9.5,3.1,1.9,-0.45,0.579,0.0
677649,Ezequiel Duran,2021,A+,13,hitting,,scored,471 PA,471.0,105.0,0.351,0.159,-13.5,0.1,16.1,4.9,1.5,0.753,1.417,2.17
677649,Ezequiel Duran,2022,AA,12,hitting,yes,scored,200 PA,200.0,45.0,0.394,0.188,2.7,0.4,6.8,2.1,1.9,1.196,0.866,2.063
677950,Alek Thomas,2018,ROK,16,hitting,,scored,272 PA,272.0,56.0,0.374,0.185,-14.6,0.1,9.3,-1.5,2.2,-0.668,0.622,-0.046
677950,Alek Thomas,2019,A+,13,hitting,,scored,104 PA,104.0,23.0,0.299,0.11,-6.4,-0.7,3.6,-0.6,3.0,-0.421,0.521,0.0
677950,Alek Thomas,2019,A,14,hitting,,scored,402 PA,402.0,91.0,0.377,0.179,-15.4,-0.1,13.7,-2.4,3.0,-0.41,1.602,0.0
677950,Alek Thomas,2021,AAA,11,hitting,,scored,166 PA,166.0,34.0,0.459,0.239,10.9,-0.5,5.7,-0.9,3.0,1.519,0.654,2.174
677950,Alek Thomas,2021,AA,12,hitting,,scored,329 PA,329.0,72.0,0.377,0.175,-0.7,-0.3,11.2,-1.9,3.0,0.835,2.128,2.963
677950,Alek Thomas,2022,AAA,11,hitting,yes,scored,116 PA,116.0,24.0,0.367,0.164,1.5,-0.2,4.0,-0.6,3.0,0.471,0.464,0.935
677951,Bobby Witt Jr.,2019,ROK,16,hitting,,scored,180 PA,180.0,37.0,0.295,0.119,-15.3,0.5,6.1,1.7,1.1,-0.7,0.214,-0.486
677951,Bobby Witt Jr.,2021,AAA,11,hitting,,scored,285 PA,285.0,62.0,0.389,0.182,5.9,1.4,9.7,2.9,3.0,1.988,1.124,3.112
677951,Bobby Witt Jr.,2021,AA,12,hitting,,scored,279 PA,279.0,61.0,0.394,0.189,2.1,-0.3,9.5,2.8,3.0,1.41,1.804,3.214
677954,Jordan Groshans,2018,ROK,16,hitting,,scored,207 PA,207.0,48.0,0.345,0.162,-12.8,0.0,7.1,1.5,1.7,-0.424,0.372,-0.052
677954,Jordan Groshans,2019,A,14,hitting,,scored,96 PA,96.0,23.0,0.398,0.196,-2.8,-0.1,3.3,0.7,2.8,0.105,0.357,0.462
677954,Jordan Groshans,2021,AA,12,hitting,,scored,316 PA,316.0,75.0,0.355,0.156,-4.7,0.0,10.8,2.3,3.0,0.839,2.044,2.883
677954,Jordan Groshans,2022,AAA,11,hitting,yes,scored,412 PA,412.0,98.0,0.318,0.123,-7.7,0.5,14.1,3.0,3.0,0.987,1.647,2.635
677954,Jordan Groshans,2022,A,14,hitting,yes,insufficient_sample,20 PA (need 40),20.0,5.0,,,,,,,,0.0,0.0,0.0
678246,Miguel Vargas,2018,A,14,hitting,,scored,89 PA,89.0,23.0,0.26,0.078,-7.0,0.0,3.0,-0.7,3.0,-0.466,0.357,-0.109
678246,Miguel Vargas,2018,ROK,16,hitting,,scored,140 PA,140.0,30.0,0.452,0.251,-4.4,0.3,4.8,-0.9,1.7,-0.023,0.254,0.0
678246,Miguel Vargas,2019,A+,13,hitting,,scored,236 PA,236.0,54.0,0.331,0.136,-11.0,-0.2,8.1,-1.7,3.0,-0.49,1.182,0.0
678246,Miguel Vargas,2019,A,14,hitting,,scored,323 PA,323.0,70.0,0.374,0.177,-12.7,0.7,11.0,-2.2,2.8,-0.314,1.21,0.0
678246,Miguel Vargas,2021,AA,12,hitting,,scored,370 PA,370.0,83.0,0.388,0.184,1.5,0.7,12.6,-2.6,3.0,1.223,2.393,3.616
678246,Miguel Vargas,2021,A+,13,hitting,,scored,172 PA,172.0,37.0,0.382,0.185,-2.4,0.5,5.9,-1.1,2.0,0.28,0.684,0.965
678246,Miguel Vargas,2022,AAA,11,hitting,yes,scored,437 PA,437.0,94.0,0.377,0.172,8.8,0.6,14.9,-2.9,3.0,2.143,1.747,3.891
678554,Curtis Mead,2018,ROK,16,hitting,,insufficient_sample,6 PA (need 40),6.0,2.0,,,,,,,,0.0,0.0,0.0
678554,Curtis Mead,2019,ROK,16,hitting,,scored,175 PA,175.0,44.0,0.351,0.167,-12.1,-0.1,6.0,0.7,1.5,-0.558,0.277,-0.282
678554,Curtis Mead,2021,AAA,11,hitting,,insufficient_sample,14 PA (need 40),14.0,4.0,,,,,,,,0.0,0.0,0.0
678554,Curtis Mead,2021,A+,13,hitting,,scored,233 PA,233.0,53.0,0.349,0.157,-6.9,-0.2,8.0,0.8,3.0,0.16,1.362,1.522
678554,Curtis Mead,2021,A,14,hitting,,scored,211 PA,211.0,47.0,0.419,0.219,-2.9,0.5,7.2,0.7,1.9,0.55,0.633,1.184
678554,Curtis Mead,2022,AAA,11,hitting,,scored,85 PA,85.0,20.0,0.371,0.167,1.4,0.2,2.9,0.3,3.0,0.475,0.34,0.815
678554,Curtis Mead,2022,AA,12,hitting,,scored,246 PA,246.0,56.0,0.4,0.193,4.1,0.3,8.4,0.9,3.0,1.363,1.665,3.028
678554,Curtis Mead,2023,AAA,11,hitting,yes,scored,211 PA,211.0,46.0,0.358,0.152,-0.7,-0.2,7.2,0.7,3.0,0.705,0.894,1.6
678554,Curtis Mead,2023,ROK,16,hitting,yes,insufficient_sample,14 PA (need 40),14.0,4.0,,,,,,,,0.0,0.0,0.0
678662,Ezequiel Tovar,2019,SS-A,15,hitting,,scored,243 PA,243.0,55.0,0.276,0.099,-21.0,1.0,8.3,2.5,3.0,-0.911,0.789,-0.122
678662,Ezequiel Tovar,2021,A+,13,hitting,,scored,143 PA,143.0,32.0,0.284,0.104,-8.7,-0.1,4.9,1.5,3.0,-0.246,0.85,0.0
678662,Ezequiel Tovar,2021,A,14,hitting,,scored,326 PA,326.0,72.0,0.363,0.172,-12.0,1.3,11.1,3.3,2.7,0.376,1.374,1.751
678662,Ezequiel Tovar,2022,AAA,11,hitting,yes,insufficient_sample,23 PA (need 40),23.0,5.0,,,,,,,,0.0,0.0,0.0
678662,Ezequiel Tovar,2022,AA,12,hitting,yes,scored,295 PA,295.0,66.0,0.397,0.19,4.4,1.5,10.1,3.1,3.0,1.903,1.996,3.899
678882,Ceddanne Rafaela,2019,SS-A,15,hitting,,insufficient_sample,12 PA (need 40),12.0,3.0,,,,,,,,0.0,0.0,0.0
678882,Ceddanne Rafaela,2019,ROK,16,hitting,,scored,176 PA,176.0,41.0,0.328,0.147,-13.3,0.3,6.0,1.9,1.4,-0.508,0.259,-0.249
678882,Ceddanne Rafaela,2021,A,14,hitting,,scored,432 PA,432.0,102.0,0.313,0.13,-24.7,1.7,14.8,4.7,1.8,-0.357,1.226,0.0
678882,Ceddanne Rafaela,2022,AA,12,hitting,,scored,313 PA,313.0,71.0,0.347,0.148,-4.2,0.5,10.7,3.3,3.0,1.024,2.118,3.143
678882,Ceddanne Rafaela,2022,A+,13,hitting,,scored,209 PA,209.0,45.0,0.406,0.202,0.6,1.1,7.1,2.1,1.8,1.093,0.712,1.805
678882,Ceddanne Rafaela,2023,AAA,11,hitting,yes,scored,219 PA,219.0,48.0,0.414,0.198,7.2,-0.7,7.5,2.2,3.0,1.619,0.928,2.547
678882,Ceddanne Rafaela,2023,AA,12,hitting,yes,scored,266 PA,266.0,60.0,0.331,0.136,-7.8,1.8,9.1,2.8,2.3,0.589,1.335,1.924
678894,Liover Peguero,2018,ROK,16,hitting,,scored,71 PA,71.0,19.0,0.211,0.05,-7.1,-0.1,2.4,0.9,2.8,-0.386,0.213,-0.173
678894,Liover Peguero,2019,SS-A,15,hitting,,scored,93 PA,93.0,22.0,0.307,0.124,-7.1,0.1,3.2,1.0,3.0,-0.28,0.302,0.0
678894,Liover Peguero,2021,A+,13,hitting,,scored,417 PA,417.0,90.0,0.335,0.146,-15.3,1.8,14.2,4.2,3.0,0.498,2.478,2.976
678894,Liover Peguero,2022,AA,12,hitting,yes,scored,236 PA,236.0,54.0,0.333,0.137,-5.0,1.1,8.1,2.5,3.0,0.664,1.597,2.261
679529,Spencer Torkelson,2021,AAA,11,hitting,,scored,177 PA,177.0,40.0,0.369,0.165,1.4,0.2,6.0,-1.2,3.0,0.636,0.698,1.334
679529,Spencer Torkelson,2021,AA,12,hitting,,scored,212 PA,212.0,50.0,0.391,0.187,1.2,-0.1,7.2,-1.5,3.0,0.679,1.371,2.051
679529,Spencer Torkelson,2021,A+,13,hitting,,scored,141 PA,141.0,31.0,0.425,0.22,1.0,-0.1,4.8,-1.0,1.8,0.469,0.498,0.967
679822,Justin Foscue,2021,AA,12,hitting,,scored,104 PA,104.0,26.0,0.309,0.118,-4.3,-0.3,3.6,-0.8,2.8,-0.178,0.62,0.0
679822,Justin Foscue,2021,A+,13,hitting,,scored,150 PA,150.0,33.0,0.466,0.255,4.0,-0.1,5.1,-1.0,1.3,0.801,0.385,1.187
679822,Justin Foscue,2021,ROK,16,hitting,,insufficient_sample,13 PA (need 40),13.0,3.0,,,,,,,,0.0,0.0,0.0
679822,Justin Foscue,2022,AA,12,hitting,,scored,460 PA,460.0,101.0,0.365,0.164,-1.4,-0.7,15.7,-3.1,1.7,1.046,1.762,2.808
679822,Justin Foscue,2023,AAA,11,hitting,,scored,563 PA,563.0,122.0,0.377,0.167,4.8,-0.1,19.2,-3.8,3.0,2.025,2.386,4.41
679822,Justin Foscue,2024,AAA,11,hitting,yes,insufficient_sample,15 PA (need 40),15.0,3.0,,,,,,,,0.0,0.0,0.0
680574,Matt McLain,2021,A+,13,hitting,,scored,119 PA,119.0,29.0,0.358,0.165,-3.0,0.7,4.1,0.9,1.7,0.265,0.407,0.672
680574,Matt McLain,2021,ROK,16,hitting,,insufficient_sample,7 PA (need 40),7.0,2.0,,,,,,,,0.0,0.0,0.0
680574,Matt McLain,2022,AA,12,hitting,,scored,452 PA,452.0,103.0,0.354,0.154,-4.2,2.8,15.4,3.2,2.1,1.724,2.17,3.894
680574,Matt McLain,2023,AAA,11,hitting,yes,scored,173 PA,173.0,38.0,0.488,0.26,14.0,-0.0,5.9,1.2,3.0,2.103,0.733,2.836
680695,Brennen Davis,2018,ROK,16,hitting,,scored,72 PA,72.0,18.0,0.356,0.17,-4.2,0.3,2.5,-0.5,1.7,-0.198,0.128,-0.07
680695,Brennen Davis,2019,A,14,hitting,,scored,204 PA,204.0,50.0,0.387,0.187,-7.0,0.2,7.0,-1.3,2.8,-0.109,0.753,0.0
680695,Brennen Davis,2021,AAA,11,hitting,,scored,68 PA,68.0,15.0,0.4,0.191,1.9,0.0,2.3,-0.4,3.0,0.381,0.268,0.649
680695,Brennen Davis,2021,AA,12,hitting,,scored,316 PA,316.0,76.0,0.365,0.165,-2.8,-0.3,10.8,-2.0,3.0,0.572,2.044,2.616
680695,Brennen Davis,2021,A+,13,hitting,,insufficient_sample,32 PA (need 40),32.0,8.0,,,,,,,,0.0,0.0,0.0
680695,Brennen Davis,2022,AAA,11,hitting,,scored,174 PA,174.0,43.0,0.292,0.102,-6.1,-0.3,5.9,-1.1,3.0,-0.159,0.696,0.0
680695,Brennen Davis,2022,A+,13,hitting,,insufficient_sample,23 PA (need 40),23.0,5.0,,,,,,,,0.0,0.0,0.0
680695,Brennen Davis,2022,ROK,16,hitting,,insufficient_sample,17 PA (need 40),17.0,5.0,,,,,,,,0.0,0.0,0.0
680695,Brennen Davis,2023,AAA,11,hitting,,scored,257 PA,257.0,62.0,0.266,0.075,-16.2,0.4,8.8,-1.6,3.0,-0.862,1.089,0.0
680695,Brennen Davis,2023,A+,13,hitting,,insufficient_sample,24 PA (need 40),24.0,5.0,,,,,,,,0.0,0.0,0.0
680695,Brennen Davis,2023,ROK,16,hitting,,insufficient_sample,12 PA (need 40),12.0,4.0,,,,,,,,0.0,0.0,0.0
680695,Brennen Davis,2024,AAA,11,hitting,,scored,181 PA,181.0,47.0,0.36,0.156,0.8,-0.2,6.2,-1.2,2.8,0.564,0.679,1.243
680695,Brennen Davis,2024,A+,13,hitting,,insufficient_sample,36 PA (need 40),36.0,8.0,,,,,,,,0.0,0.0,0.0
680695,Brennen Davis,2025,AAA,11,hitting,,scored,142 PA,142.0,36.0,0.375,0.169,1.9,0.2,4.9,-0.9,1.8,0.599,0.339,0.939
680695,Brennen Davis,2025,AA,12,hitting,,insufficient_sample,35 PA (need 40),35.0,8.0,,,,,,,,0.0,0.0,0.0
680695,Brennen Davis,2025,ROK,16,hitting,,insufficient_sample,21 PA (need 40),21.0,6.0,,,,,,,,0.0,0.0,0.0
680695,Brennen Davis,2026,AAA,11,hitting,,scored,205 PA,205.0,47.0,0.379,0.173,3.3,0.2,7.0,-1.2,1.0,0.922,0.279,1.201
680776,Jarren Duran,2018,A,14,hitting,,scored,134 PA,134.0,30.0,0.379,0.177,-4.0,-0.0,4.6,-0.8,0.7,-0.027,0.117,0.0
680776,Jarren Duran,2018,SS-A,15,hitting,,scored,168 PA,168.0,37.0,0.399,0.197,-6.4,0.3,5.7,-1.0,0.3,-0.13,0.057,-0.073
680776,Jarren Duran,2019,AA,12,hitting,,scored,352 PA,352.0,82.0,0.281,0.093,-21.9,1.6,12.0,-2.1,2.3,-1.043,1.526,0.0
680776,Jarren Duran,2019,A+,13,hitting,,scored,226 PA,226.0,50.0,0.431,0.219,0.3,0.9,7.7,-1.3,1.0,0.764,0.386,1.15
680776,Jarren Duran,2021,AAA,11,hitting,yes,scored,219 PA,219.0,46.0,0.392,0.184,4.9,0.9,7.5,-1.2,2.4,1.206,0.697,1.903
680779,Henry Davis,2021,A+,13,hitting,,insufficient_sample,24 PA (need 40),24.0,6.0,,,,,,,,0.0,0.0,0.0
680779,Henry Davis,2021,ROK,16,hitting,,insufficient_sample,7 PA (need 40),7.0,2.0,,,,,,,,0.0,0.0,0.0
680779,Henry Davis,2022,AA,12,hitting,,scored,136 PA,136.0,31.0,0.314,0.121,-4.4,0.1,4.6,2.4,2.3,0.281,0.691,0.972
680779,Henry Davis,2022,A+,13,hitting,,scored,100 PA,100.0,22.0,0.442,0.232,2.0,0.3,3.4,1.7,0.8,0.747,0.155,0.902
680779,Henry Davis,2022,A,14,hitting,,insufficient_sample,15 PA (need 40),15.0,5.0,,,,,,,,0.0,0.0,0.0
680779,Henry Davis,2022,ROK,16,hitting,,insufficient_sample,4 PA (need 40),4.0,1.0,,,,,,,,0.0,0.0,0.0
680779,Henry Davis,2023,AAA,11,hitting,yes,scored,45 PA,45.0,10.0,0.409,0.194,1.3,-0.0,1.5,0.8,3.0,0.364,0.191,0.555
680779,Henry Davis,2023,AA,12,hitting,yes,scored,187 PA,187.0,41.0,0.42,0.21,4.0,0.1,6.4,3.2,1.3,1.363,0.527,1.89
681082,Bryson Stott,2019,SS-A,15,hitting,,scored,182 PA,182.0,44.0,0.355,0.164,-10.9,-0.1,6.2,2.0,0.3,-0.277,0.06,-0.216
681082,Bryson Stott,2019,ROK,16,hitting,,insufficient_sample,11 PA (need 40),11.0,4.0,,,,,,,,0.0,0.0,0.0
681082,Bryson Stott,2021,AAA,11,hitting,,scored,41 PA,41.0,10.0,0.379,0.173,0.6,0.2,1.4,0.5,3.0,0.258,0.162,0.42
681082,Bryson Stott,2021,AA,12,hitting,,scored,351 PA,351.0,80.0,0.363,0.163,-3.5,0.3,12.0,3.7,1.4,1.245,1.033,2.278
681082,Bryson Stott,2021,A+,13,hitting,,scored,95 PA,95.0,22.0,0.431,0.225,0.9,-0.1,3.2,1.0,-0.1,0.505,-0.02,0.485
681297,Colton Cowser,2021,A,14,hitting,,scored,124 PA,124.0,25.0,0.407,0.208,-2.4,-0.0,4.2,-0.6,1.3,0.123,0.254,0.377
681297,Colton Cowser,2021,ROK,16,hitting,,insufficient_sample,25 PA (need 40),25.0,7.0,,,,,,,,0.0,0.0,0.0
681297,Colton Cowser,2022,AAA,11,hitting,,scored,124 PA,124.0,27.0,0.337,0.139,-0.7,0.0,4.2,-0.7,3.0,0.282,0.496,0.778
681297,Colton Cowser,2022,AA,12,hitting,,scored,224 PA,224.0,49.0,0.444,0.229,9.2,-0.3,7.7,-1.3,2.7,1.531,1.389,2.92
681297,Colton Cowser,2022,A+,13,hitting,,scored,278 PA,278.0,62.0,0.354,0.159,-6.2,1.6,9.5,-1.6,1.3,0.328,0.688,1.016
681297,Colton Cowser,2023,AAA,11,hitting,yes,scored,257 PA,257.0,56.0,0.427,0.209,10.6,0.8,8.8,-1.5,3.0,1.868,1.089,2.957
681351,Logan O'Hoppe,2018,ROK,16,hitting,,scored,124 PA,124.0,34.0,0.4,0.207,-5.8,-0.0,4.2,2.6,1.9,0.109,0.255,0.364
681351,Logan O'Hoppe,2019,SS-A,15,hitting,,scored,177 PA,177.0,45.0,0.286,0.107,-14.7,0.2,6.0,3.5,2.7,-0.495,0.508,0.0
681351,Logan O'Hoppe,2021,AAA,11,hitting,,insufficient_sample,23 PA (need 40),23.0,6.0,,,,,,,,0.0,0.0,0.0
681351,Logan O'Hoppe,2021,AA,12,hitting,,scored,57 PA,57.0,13.0,0.351,0.153,-1.0,0.0,1.9,1.0,3.0,0.198,0.369,0.566
681351,Logan O'Hoppe,2021,A+,13,hitting,,scored,358 PA,358.0,85.0,0.34,0.15,-12.1,-0.0,12.2,6.6,2.2,0.662,1.588,2.25
681351,Logan O'Hoppe,2022,AA,12,hitting,yes,scored,447 PA,447.0,104.0,0.41,0.201,9.9,-0.2,15.3,8.0,2.6,3.3,2.662,5.962
681624,Andy Pages,2018,ROK,16,hitting,,insufficient_sample,34 PA (need 40),34.0,10.0,,,,,,,,0.0,0.0,0.0
681624,Andy Pages,2021,A+,13,hitting,,scored,538 PA,538.0,120.0,0.397,0.198,-3.5,-0.0,18.4,-3.1,3.0,1.175,3.196,4.372
681624,Andy Pages,2022,AA,12,hitting,,scored,571 PA,571.0,132.0,0.345,0.146,-8.4,-0.0,19.5,-3.4,3.0,0.766,3.864,4.63
681624,Andy Pages,2023,AAA,11,hitting,,insufficient_sample,4 PA (need 40),4.0,1.0,,,,,,,,0.0,0.0,0.0
681624,Andy Pages,2023,AA,12,hitting,,scored,142 PA,142.0,33.0,0.396,0.19,1.0,0.1,4.9,-0.9,2.5,0.515,0.782,1.297
681624,Andy Pages,2024,AAA,11,hitting,yes,scored,73 PA,73.0,15.0,0.475,0.252,5.8,-0.0,2.5,-0.4,3.0,0.79,0.294,1.084
682616,Diego Cartaya,2019,ROK,16,hitting,,scored,150 PA,150.0,36.0,0.343,0.16,-10.7,0.1,5.1,2.8,2.3,-0.277,0.377,0.0
682616,Diego Cartaya,2021,A,14,hitting,,scored,137 PA,137.0,31.0,0.427,0.226,-1.4,0.0,4.7,2.4,2.8,0.563,0.599,1.162
682616,Diego Cartaya,2022,A+,13,hitting,,scored,282 PA,282.0,62.0,0.37,0.172,-4.2,0.1,9.6,4.8,2.8,1.038,1.474,2.511
682616,Diego Cartaya,2022,A,14,hitting,,scored,163 PA,163.0,33.0,0.407,0.206,-2.2,0.0,5.6,2.5,1.8,0.596,0.441,1.037
682616,Diego Cartaya,2023,AA,12,hitting,,scored,403 PA,403.0,93.0,0.287,0.1,-21.8,0.0,13.8,7.2,3.0,-0.087,2.675,0.0
682616,Diego Cartaya,2024,AAA,11,hitting,,scored,208 PA,208.0,49.0,0.285,0.094,-9.1,0.2,7.1,3.8,3.0,0.19,0.837,1.028
682616,Diego Cartaya,2024,AA,12,hitting,,scored,192 PA,192.0,46.0,0.326,0.135,-4.8,0.1,6.6,3.5,2.3,0.544,0.862,1.407
682616,Diego Cartaya,2025,AAA,11,hitting,,scored,69 PA,69.0,20.0,0.182,0.009,-7.7,0.0,2.4,1.5,3.0,-0.38,0.275,-0.104
682616,Diego Cartaya,2025,A,14,hitting,,insufficient_sample,18 PA (need 40),18.0,4.0,,,,,,,,0.0,0.0,0.0
682616,Diego Cartaya,2026,A+,13,hitting,,insufficient_sample,35 PA (need 40),35.0,10.0,,,,,,,,0.0,0.0,0.0
682617,Marco Luciano,2019,SS-A,15,hitting,,insufficient_sample,38 PA (need 40),38.0,9.0,,,,,,,,0.0,0.0,0.0
682617,Marco Luciano,2019,ROK,16,hitting,,scored,178 PA,178.0,38.0,0.444,0.244,-7.7,-0.3,6.1,1.8,2.3,-0.01,0.449,0.0
682617,Marco Luciano,2021,A+,13,hitting,,scored,145 PA,145.0,36.0,0.258,0.082,-10.7,0.1,5.0,1.7,3.0,-0.391,0.861,0.0
682617,Marco Luciano,2021,A,14,hitting,,scored,308 PA,308.0,70.0,0.394,0.198,-7.5,-0.5,10.5,3.2,2.8,0.577,1.352,1.929
682617,Marco Luciano,2022,A+,13,hitting,,scored,230 PA,230.0,57.0,0.345,0.151,-6.1,0.0,7.9,2.6,2.8,0.435,1.206,1.641
682617,Marco Luciano,2022,ROK,16,hitting,,insufficient_sample,27 PA (need 40),27.0,8.0,,,,,,,,0.0,0.0,0.0
682617,Marco Luciano,2023,AAA,11,hitting,yes,insufficient_sample,27 PA (need 40),27.0,6.0,,,,,,,,0.0,0.0,0.0
682617,Marco Luciano,2023,AA,12,hitting,yes,scored,242 PA,242.0,56.0,0.34,0.144,-5.8,0.8,8.3,2.6,3.0,0.586,1.606,2.193
682619,Orelvis Martinez,2019,ROK,16,hitting,,scored,163 PA,163.0,40.0,0.378,0.189,-10.0,0.1,5.6,0.6,2.5,-0.372,0.444,0.0
682619,Orelvis Martinez,2021,A+,13,hitting,,scored,125 PA,125.0,27.0,0.326,0.138,-5.1,-0.2,4.3,0.4,3.0,-0.066,0.743,0.0
682619,Orelvis Martinez,2021,A,14,hitting,,scored,326 PA,326.0,71.0,0.397,0.201,-7.4,0.2,11.1,1.1,3.0,0.5,1.53,2.03
682619,Orelvis Martinez,2022,AA,12,hitting,,scored,492 PA,492.0,118.0,0.313,0.12,-16.0,-0.0,16.8,1.8,3.0,0.265,3.33,3.595
682619,Orelvis Martinez,2023,AAA,11,hitting,,scored,246 PA,246.0,55.0,0.356,0.15,-1.2,0.3,8.4,0.8,3.0,0.841,1.042,1.884
682619,Orelvis Martinez,2023,AA,12,hitting,,scored,292 PA,292.0,70.0,0.35,0.152,-5.5,0.0,10.0,1.1,3.0,0.558,1.938,2.496
682619,Orelvis Martinez,2024,AAA,11,hitting,yes,scored,269 PA,269.0,63.0,0.368,0.163,2.7,0.0,9.2,1.0,3.0,1.283,1.083,2.366
682622,Noelvi Marte,2021,A+,13,hitting,,insufficient_sample,33 PA (need 40),33.0,8.0,,,,,,,,0.0,0.0,0.0
682622,Noelvi Marte,2021,A,14,hitting,,scored,478 PA,478.0,99.0,0.361,0.17,-18.0,0.8,16.3,-2.6,2.9,-0.342,2.173,0.0
682622,Noelvi Marte,2022,A+,13,hitting,,scored,520 PA,520.0,115.0,0.36,0.164,-10.0,0.5,17.8,-3.0,2.9,0.528,2.822,3.35
682622,Noelvi Marte,2023,AAA,11,hitting,yes,scored,167 PA,167.0,39.0,0.353,0.148,-1.1,0.6,5.7,-1.0,3.0,0.421,0.708,1.128
682622,Noelvi Marte,2023,AA,12,hitting,yes,scored,222 PA,222.0,50.0,0.352,0.154,-3.8,0.8,7.6,-1.3,3.0,0.329,1.473,1.803
682622,Noelvi Marte,2023,ROK,16,hitting,yes,insufficient_sample,10 PA (need 40),10.0,3.0,,,,,,,,0.0,0.0,0.0
682626,Francisco Alvarez,2019,ROK,16,hitting,,insufficient_sample,31 PA (need 40),31.0,7.0,,,,,,,,0.0,0.0,0.0
